county_fips,eji_score
19169,-36.760925925925925
19171,0.5780500000000001
19173,0.5055333333333333
19175,0.45152499999999995
19177,0.7090000000000001
19179,0.6937090909090909
19181,0.13378571428571429
19183,0.3803833333333333
19185,0.44956666666666667
19187,0.46310769230769233
19189,0.36123333333333335
19191,0.23752
19193,-33.9904
19195,0.3760333333333333
19197,0.476
20001,0.61188
20003,0.78125
20005,0.60518
20007,0.6803
20009,0.5924875
20011,0.6199
20013,0.7777333333333333
20015,0.31516315789473687
20017,0.7478
20019,0.6391
20021,0.7905666666666668
20023,0.7453
20025,0.5165
20027,0.6776
20029,0.602875
20031,0.6596666666666667
20033,0.4298
20035,0.6974090909090909
20037,0.5524333333333333
20039,0.652
20041,0.5126166666666666
20043,0.40840000000000004
20045,0.3762111111111111
20047,0.7259
20049,0.7318
20051,0.3056875
20053,0.47350000000000003
20055,0.5696333333333333
20057,0.4812222222222223
20059,0.4589833333333333
20061,0.5519727272727273
20063,0.54
20065,0.5709
20067,0.3701
20069,0.4433
20071,0.4479
20073,0.7053333333333334
20075,0.4148
20077,0.7654666666666666
20079,0.5713
20081,0.41
20083,0.4452
20085,0.4519333333333333
20087,0.3515
20089,0.6229
20091,-25.73346038961039
20093,0.8058
20095,0.6234666666666667
20097,0.5401
20099,0.6833625
20101,0.6056
20103,0.28701052631578944
20105,0.6348
20107,0.6421
20109,0.565
20111,-82.68199166666666
20113,0.48308571428571423
20115,0.626525
20117,0.5837749999999999
20119,0.42969999999999997
20121,0.25185
20123,0.54695
20125,0.8688083333333334
20127,0.5938
20129,0.6309
20131,0.43673333333333336
20133,0.68472
20135,0.5563
20137,0.3779
20139,0.5617
20141,0.5859
20143,0.3601
20145,0.4072
20147,0.6101
20149,0.29612
20151,0.42969999999999997
20153,0.6399
20155,0.5421058823529412
20157,0.5009666666666667
20159,0.4313
20161,-58.351029411764706
20163,0.2979
20165,0.7245
20167,0.7001
20169,0.4425461538461538
20171,0.7842
20173,0.49922074074074074
20175,0.5878
20177,0.5820369565217391
20179,0.3894
20181,0.53495
20183,0.5481499999999999
20185,0.63575
20187,0.4897
20189,0.59685
20191,0.6837833333333334
20193,0.37670000000000003
20195,0.4598
20197,0.53025
20199,0.6826
20201,0.5601
20203,0.6673
20205,0.783975
20207,0.6890499999999999
20209,-93.0145703125
21001,0.6070857142857143
21003,0.58105
21005,0.3687833333333333
21007,0.6702333333333333
21009,0.6054307692307692
21011,0.65845
21013,0.8461888888888889
21015,0.31304
21017,0.7037625
21019,0.7167466666666668
21021,0.5680714285714286
21023,0.49770000000000003
21025,0.7270714285714286
21027,0.59685
21029,-45.05433636363636
21031,0.54415
21033,0.63505
21035,0.6041909090909091
21037,0.451096
21039,0.5930666666666666
21041,0.8693333333333334
